,cX,cY,topoSig
446,7,12,000000100000001111000000000011111110000000001000000000000111111000000011111000000000
447,7,13,0000000000000100000001111000000000011111110000000001000000000000111111000000011111000000000
448,8,14,0111111100000000110000000000000011110000000000001111101100000000000000010000000011111111000000000001111100000000
449,9,14,000000000111000000000000000110000000000000000111111110000000000000011111000000000111110111000000000100000000000000000000000011
450,4,11,00001111000011110000001100000111000000010000
451,4,11,00001111000011110000001100000111000000010000
452,6,14,000111000000111110000000110000000000111100000000111111000000111111000000011111000000
453,6,14,000000000111000000111110000000110000000000111100000000111111000000111111000000011111
454,6,10,000111000000000001000000000011000000001111000000100000000000
455,6,10,000000000111000000000001000000000011000000001111000000100000
456,7,12,111111100000000100000000000011111000000000111000000000000000111000000000000010000000
457,7,13,0000000111111100000000100000000000011111000000000111000000000000000111000000000000010000000
458,9,14,111000000000000000110000000000000000111111110000000000000011111000000000111110111000000000100000000000000000000000011000000000
459,7,14,00000001100000000000010000000000000111111000000000000111000000000000110000000111111100000000001111
460,6,10,011111000000000001000000110000000000000011000000111000000000
461,6,10,000000011111000000000001000000110000000000000011000000111000
462,8,12,100000000000000000000111000000000000111100000000111111100000000011000011000000001110000000000000
463,8,12,000000001000000000000000000001110000000000001111000000001111111000000000110000110000000011100000
464,6,12,011111000000000111000000111111000000110000000000111110000000000011000000
465,6,12,000000011111000000000111000000111111000000110000000000111110000000000011
466,7,12,111111100000001110000000000000000010000000000010000000001000000000000000111110000000
467,7,13,0000000111111100000001110000000000000000010000000000010000000001000000000000000111110000000
468,5,12,111110000011111000001111000000111000000001111000001100000000
469,7,12,000000011111110000000000111000000001111100000000001111110000000110000000000000000111
470,7,11,00000001111000000000011111100000000000111100000001000000000000011000110000000
471,7,10,0000000111100000000001111110000000000011110000000100000000000001100011
472,7,12,100000000000000000011000000011011110000000111111000000001111111000000011110000000000
473,7,12,000000010000000000000000001100000001101111000000011111100000000111111100000001111000
474,6,11,000000000001000000110000000000111000000000100000000000111100000000
475,6,11,000000000001000000110000000000111000000000100000000000111100000000
476,7,12,000011100000000111111000000000111110000000111000100000000000011000000011111110000000
477,7,12,000000000001110000000011111100000000011111000000011100010000000000001100000001111111
478,7,12,111111100000000001110000000011111000000000011111100000001100000000000000001110000000
479,5,12,000001111100000111110000011110000001110000000011110000011000
480,4,6,111100001011000000010000
481,4,7,0000111100001011000000010000
482,4,10,1111000000110000111000001000000011110000
483,4,11,00001111000000110000111000001000000011110000
484,6,11,000000111110000000111011000000111111000000010000000000111111000000
485,6,10,000000111110000000111011000000111111000000010000000000111111
486,7,11,00000000000011000000011110000000000011111100000000010000000000011111100000000
487,7,10,0000000000001100000001111000000000001111110000000001000000000001111110
488,5,10,00000111100000010000000000011100000111000000011111
489,6,12,111111000000000001000000111111000000000011000000111000000000101111000000
490,6,12,000000111111000000000001000000111111000000000011000000111000000000101111
491,6,11,000000111111000000011110000000000011000000000111000000110000000000
492,6,10,000000111111000000011110000000000011000000000111000000110000
493,4,8,00110000111100001000000000010000
494,4,8,00000011000011110000100000000001
495,3,9,000100000111000111000110000
496,3,8,000100000111000111000110
497,5,10,11110000001000000000001110000011100000001111100000
498,9,12,001111111000000000000111101000000000000000111000000000111111111000000000111100000000000000011110000000000000
499,5,10,11000000000000100000111000000010000000001111100000
500,5,10,00000110000000000001000001110000000100000000011111
501,5,14,0111100000010000000001111000000111100000011110000001111000000110100000
502,5,14,0000001111000000100000000011110000001111000000111100000011110000001101
503,6,10,110000000000111111000000000011000000100001000000111000000000
504,6,10,000000110000000000111111000000000011000000100001000000111000
505,9,12,110000011000000000100111111000000000111100001000000000111110000000000000111111111000000000111111000000000000
506,9,12,000000000110000011000000000100111111000000000111100001000000000111110000000000000111111111000000000111111000
507,5,12,000001111100000111110000001111000001110000000111100000011000
508,8,14,0000111100000000100000000000000000000011000000000011111100000000111111110000000000011110000000000000011100000000
509,8,14,0000000000001111000000001000000000000000000000110000000000111111000000001111111100000000000111100000000000000111
510,6,14,111111000000000111000000011111000000111100000000111111000000110000000000111110000000
511,6,14,000000111111000000000111000000011111000000111100000000111111000000110000000000111110
512,9,14,000000001000000000111111111000000000111100000000000000100111111000000000111111011000000000110000000000000000111110000000000000
513,9,14,000000000000000001000000000111111111000000000111100000000000000100111111000000000111111011000000000110000000000000000111110000
514,8,11,0000000001111111000000001111000000000000111000010000000000000111000000001100001100000000
515,8,10,00000000011111110000000011110000000000001110000100000000000001110000000011000011
516,5,13,00000111110000011111000000111100000111000000011110000001100000000
517,7,14,00000001111001000000011111110000000110000000000000110000000000000000110000000111111100000001111111
518,5,10,00001000001111100000100000000011111000000010000000
519,5,10,00000000010000011111000001000000000111110000000100
520,4,14,01110000011100000111000001110000010100000111000001110000
521,3,14,011000011000011000011000011000011000010000
522,9,14,000000000111100000000000000001111111000000000111111100000000000000001111000000000000111111000000000000000001000000000011111000
523,3,14,000011000011000011000011000011000011000010
524,5,12,011110000011100000000000100000110000000011111000001111100000
525,5,12,000000111100000111000000000001000001100000000111110000011111
526,9,9,000000000000000111000000000001111101000000000100111111000000000111101111000000000
527,9,12,000000000001111111000000000000111101000000000000000111000000000111111111000000000111100000000000000011110000
528,5,12,110000000011111000001111100000111000000000001000000111100000
529,5,12,000001100000000111110000011111000001110000000000010000001111
530,4,11,00001111000011110000001100001110000001110000
531,4,11,00001111000011110000001100001110000001110000
532,6,10,111100000000111111000000110000000000111001000000011111000000
533,6,11,000000111100000000111111000000110000000000111001000000011111000000
534,7,12,100000000000001111110000000011111000000000000011100000001111111000000011011110000000
535,7,12,000000010000000000000111111000000001111100000000000001110000000111111100000001101111
536,4,10,0000011100001111000000010000111100001100
537,9,9,000000000000000111000000000001111101000000000100111111000000000111101111000000000
538,3,14,011000011000011000011000010000011000011000
539,3,14,000011000011000011000011000010000011000011
540,4,8,11000000111000001111000010000000
541,4,8,00001100000011100000111100001000
542,6,14,111100000000111111000000110000000000011000000000000001000000111111000000111111000000
543,6,14,000000111100000000111111000000110000000000011000000000000001000000111111000000111111
544,7,14,11110010000000111111100000001100000000000001100000000000000001100000001111111000000011111110000000
